rating,cleaned_review
5,"4Stories Cafe truly impressed me! The ambiance is cozy and creative -- perfect for catching up with friends or getting some work done. The food was delicious, and the drinks were refreshing and well-presented. The staff were friendly and made us feel right at home. Loved the rooftop vibe and the calm atmosphere. Definitely one of my new favorite hangout spots in the city!"
5,One of the best in Nepal
5,"Yes, it is full of foreigners and expats, but service, ambience, and drinks are spot on."
5,"Nice atmosphere, yummy breakfast and friendly/quick staff! Good WiFi too. Will come back :)"
5,"really loved this place. The quality of the food and coffee was amazing. So impressive and stood head and shoulders above the rest of the experiences I had in Nepal. Service is also great. Fast, efficient and super friendly. Highly recommend."
5,Discovered this wonderful spot while exploring Thamel. Truly enjoyed the atmosphere here. The food is also quite tasty. I recommend it for those looking to relax and enjoy good food.
5,"Visual aesthetics here is crazy good, really adds to the whole atmosphere. Would go back again even if it's just to give my eyes a treat!"
5,"Lieu cosy, endroit fancy"
3,Loved the ambience. 3 stars for service as our drinks took a lot of time to arrive even after asking multiple times.
5,"5atar for all aspect, food, service, atmosphere. bikram and nishant delivered great service and I enjoyed my time dining here."
5,Lovly dip love 
5,"Very aesthetic & instagrammable cafe!
In my opinion a must visit cafe in thamel"
5,"Great place with great service
Especially Bickram, one of the waiters!
He's half the reason to come here!"
5,"Stumbled across the place, and I was not disappointed. Opted for satay chicken and pulled pork tacos. Sweet baby jesus and the orphans; incredible.
The staff were superb,  including the security man on the gate made you feel most welcome.
Special shout ot to Matama. She couldn't do enough for me and super attentive; and her radiant smile could melt Antarctica. Will definitely be back."
5,Great place nice atmosphere great cocktails made by ayush bhat
2,"Ain't really worth the Instagram hype if you're going here for food. The atmosphere is nice and floors are separated for smoking and nonsmoking but we weren't told about it and only noticed on our way out so we ended up sitting on the smoking floor. Would be nice if the staff confirmed such things. Takes a lot of time for the food to come out.

Definitely recommend the 1F and 2F for cozy, quiet, calm environment. Good place to get your coffee and spend couple hours working on your laptop but nothing more than that."
5,I have been in Kathmandu for nearly a month and this is definitely my favourite place. It is mainly for tourists but there is also some local people. The food is great and safe to eat. The workers are so friendly. Great place to relax.
4,Food was so good and asthetic on point. I saw open kitchen where there's no age limit to work which is great initiative to collaborate with young gen and middle gen working  together.
1,"Disappointed is an understatement. The way I was treated at Supper Club was completely unacceptable. The bouncers were rude, aggressive, and lacked even the most basic understanding of hospitality. This is a service based industry where respect, professionalism, and calm conflict resolution should be a priority but instead, the staff chose hostility and arrogance. The management was no better, showing zero accountability or concern. If this is how they treat their guests, they have no business being in hospitality."
4,"This club is a whole vibe! I was initially quite sceptical about going to a disco because I'm sensitive to loud noise, but I'm so glad I gave it a try. The atmosphere, music, and overall energy made it a night to remember. It was absolutely worth it, and I'd highly recommend experiencing it at least once -- you might be pleasantly surprised, just like I was"
2,"We went to the club a few days back, I was there with my friends. We ordered 3 tequila shots at first which was fine We drank and went back to the floor and we ordered another round and they gave us thakali shots instead of tequila shots. Idk what they were thinking maybe they thought that we're already drunk and we wouldn't know but we could clearly smell local raksi for hours. They charged us 5400 and gave us local raksi instead of tequila. Making a fuss about it didn't feel right at that moment so we paid and got outta that place. We've decided not to drink at the bar inside anymore."
4,Free entry but expensive order
5,Night spot for a drink.or two
4,"The food here was alright, the service was great and the atmosphere was beautiful. Got the har gow and char siu noodles and they were pretty good. The har gow filling was very soft, almost too soft and mixed unlike traditional har gow with the whole shrimp filling. The char siu was good and well sauced."
1,"Was an amazing hangout place earlier but now it's trash they cheat the client with alcohol and increase the bill amount
I personally had experience the bar people making fool of us in the quantity of Liquior
Being a regular drinker we exactly know the quantity"
2,"It's good to be part of supper, everything was nice and clean, it was a Monday,maybe it's slow day for the club. I don't mind but it's Nepal. Most of the people came here from Nepal. One of my friend had boring with Thier boring live English music and even they didn't have good lyrics and pronunciation of words on Beats. Live music must be 80% Nepali and remain orthers music. I don't have any problem with that English songs. But should be entertain for customers. Good wished for upcoming future. Will be there next time. For sure."
5,A really enjoyable place for music and cocktails!
5,I spent one of my best night in kathmandu
1,"Worst staffs i ever had in my entire clubbing experience
Specially Bouncers
Rude talk
Garud security
Change the security
Club is good but the bouncer/security too much rude they dont know how to talk with their guest !!
What kind of management is that 0 rating on security if that is still there the guy with the tattoo on his shoulder we will give whole negative review to this club
Poor security!!"
5,Danced after ages. Visited twice during my vacation in Kathmandu. Definitely coming back again.
5,"A Hidden Gem in Thamel!

Rating: 5/5 stars

I stumbled upon the Supper Club in Thamel, Kathmandu, and I'm so glad I did! This place is a hidden gem, tucked away from the hustle and bustle of Thamel's streets.

The ambiance is cozy and intimate, with dim lighting and comfortable seating. The staff are friendly and attentive, making sure you feel right at home.

But the real star of the show is the food! The portion sizes are generous, and the prices are very reasonable.

Overall, I highly recommend the Supper Club to anyone looking for a great dining experience in Thamel. It's a must-visit!"
4,Aru club banda ramro lagyo. Bahira patti open space ma hawa khana paine. Bhitra pani good space. Entry fees pani nalagne recha.
5,"Thamel has plenty of options, but this spot truly stands out as a celebration of flavor, creativity, and hospitality. The standout for me was meticulously crafted food and cocktails menu with attentive service. The ambiance is vibrant yet warm and cozy which sets tone for exceptional meal. Would be visiting again "
5,We ordered Dan Dan noodles. A MUST TRY if you can handle spicy food. Veg momo is better than Chicken momo although they are quite good too. Chicken momo lovers try the veg first. I'm too impressed.
3,"Food: 3 | Service: 4 | Atmosphere: 4

We ordered Xiaolongbao but it was really disappointing and overpriced for what was served. Just a plate of tiny dry pork mo:mo, no soup at all.

Other food were decent, the atmosphere is good and the staff are friendly."
5,"Awesome time, great vibes food and staff. Definitely worth checking out for a night."
